,Name,Axis,Boundary,Threshold,Unfilled,Filled,Percent_Filled,Nonalt,Coefficient,Weighted_percent_filled
3830,pnpo-8,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.5,2041.0,160.0,7.269422989550204,1.0,0.21608024127710243,1.5707786735273233
3926,pnpo-9,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.5,2048.0,153.0,6.951385733757383,1.0,0.21608024127710243,1.502057106560503
87,n-n-1,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2201.0,0.0,0.0,0.0,0.1824580971352655,0.0
183,n-n-2,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2201.0,0.0,0.0,0.0,0.1824580971352655,0.0
279,n-n-3,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2201.0,0.0,0.0,0.0,0.1824580971352655,0.0
375,n-n-4,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2201.0,0.0,0.0,0.0,0.1824580971352655,0.0
471,n-n-5,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2201.0,0.0,0.0,0.0,0.1824580971352655,0.0
567,p-p-1,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2201.0,0.0,0.0,0.0,0.1824580971352655,0.0
663,p-p-2,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2201.0,0.0,0.0,0.0,0.1824580971352655,0.0
759,p-p-3,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2067.0,134.0,6.088141753748296,0.0,0.1824580971352655,1.1108307594786724
855,p-p-4,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2201.0,0.0,0.0,0.0,0.1824580971352655,0.0
951,p-so-1,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2181.0,20.0,0.9086778736937755,1.0,0.1824580971352655,0.16579563574308542
1047,p-so-10,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2034.0,167.0,7.587460245343026,1.0,0.1824580971352655,1.3843935584547633
1143,p-so-11,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,1920.0,281.0,12.766924125397546,1.0,0.1824580971352655,2.32942868219035
1239,p-so-12,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,1911.0,290.0,13.175829168559746,1.0,0.1824580971352655,2.404036718274739
1335,p-so-13,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2201.0,0.0,0.0,1.0,0.1824580971352655,0.0
1431,p-so-14,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2201.0,0.0,0.0,1.0,0.1824580971352655,0.0
1527,p-so-15,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2201.0,0.0,0.0,1.0,0.1824580971352655,0.0
1623,p-so-16,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2168.0,33.0,1.4993184915947297,1.0,0.1824580971352655,0.273562798976091
1719,p-so-2,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2201.0,0.0,0.0,1.0,0.1824580971352655,0.0
1815,p-so-3,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,1953.0,248.0,11.267605633802816,1.0,0.1824580971352655,2.055865883214259
1911,p-so-4,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,1988.0,213.0,9.67741935483871,1.0,0.1824580971352655,1.7657235206638597
2007,p-so-5,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2201.0,0.0,0.0,1.0,0.1824580971352655,0.0
2103,p-so-6,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2115.0,86.0,3.907314856883235,1.0,0.1824580971352655,0.7129212336952674
2199,p-so-7,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2201.0,0.0,0.0,1.0,0.1824580971352655,0.0
2295,p-so-8,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2036.0,165.0,7.496592457973648,1.0,0.1824580971352655,1.3678139948804546
2391,p-so-9,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2201.0,0.0,0.0,1.0,0.1824580971352655,0.0
2487,pcpo-1,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2201.0,0.0,0.0,0.0,0.1824580971352655,0.0
2583,pcpo-2,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2201.0,0.0,0.0,0.0,0.1824580971352655,0.0
2679,pcpo-3,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2201.0,0.0,0.0,0.0,0.1824580971352655,0.0
2775,pnpo-1,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2091.0,110.0,4.997728305315766,1.0,0.1824580971352655,0.9118759965869699
2871,pnpo-10,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2080.0,121.0,5.497501135847342,1.0,0.1824580971352655,1.0030635962456669
2967,pnpo-11,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2071.0,130.0,5.906406179009541,1.0,0.1824580971352655,1.0776716323300553
3063,pnpo-12,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2068.0,133.0,6.042707860063607,1.0,0.1824580971352655,1.102540977691518
3159,pnpo-13,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2044.0,157.0,7.133121308496138,1.0,0.1824580971352655,1.3014957405832206
3255,pnpo-2,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,1882.0,319.0,14.49341208541572,1.0,0.1824580971352655,2.6444403901022127
3351,pnpo-3,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2175.0,26.0,1.1812812358019082,1.0,0.1824580971352655,0.21553432646601106
3447,pnpo-4,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2166.0,35.0,1.5901862789641072,1.0,0.1824580971352655,0.2901423625503995
3543,pnpo-5,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2089.0,112.0,5.088596092685143,1.0,0.1824580971352655,0.9284555601612784
3639,pnpo-6,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2201.0,0.0,0.0,1.0,0.1824580971352655,0.0
3735,pnpo-7,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2201.0,0.0,0.0,1.0,0.1824580971352655,0.0
3831,pnpo-8,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2096.0,105.0,4.770558836892322,1.0,0.1824580971352655,0.8704270876511985
3927,pnpo-9,Y-coord,-3.45 - -2.0 and 2.0 - 3.55,1.75,2079.0,122.0,5.542935029532031,1.0,0.1824580971352655,1.011353378032821
88,n-n-1,Y-coord,-3.45 - -3.0 and 3.0 - 3.55,0.0,770.0,11.0,1.408450704225352,0.0,0.14247356209976342,0.2006669888729062
184,n-n-2,Y-coord,-3.45 - -3.0 and 3.0 - 3.55,0.0,781.0,0.0,0.0,0.0,0.14247356209976342,0.0
